02.01.2018 15:36:14.000 GMT-0000,10.668,10.668,10.668,10.668,0.0193,candlestick,0
02.01.2018 15:36:15.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:36:25.000 GMT-0000,10.668,10.668,10.668,10.668,0.0189,candlestick,0
02.01.2018 15:36:27.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:36:28.000 GMT-0000,10.667,10.667,10.667,10.667,0.0189,candlestick,0
02.01.2018 15:36:30.000 GMT-0000,10.668,10.668,10.668,10.668,0.0068,candlestick,0
02.01.2018 15:36:32.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:36:33.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:36:34.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:36:37.000 GMT-0000,10.670,10.670,10.670,10.670,0.0075,candlestick,0
02.01.2018 15:36:38.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:36:39.000 GMT-0000,10.670,10.678,10.670,10.678,0.022699999999999998,candlestick,0
02.01.2018 15:36:41.000 GMT-0000,10.677,10.677,10.677,10.677,0.0155,candlestick,0
02.01.2018 15:36:44.000 GMT-0000,10.678,10.678,10.678,10.678,0.0041,candlestick,0
02.01.2018 15:36:48.000 GMT-0000,10.677,10.677,10.677,10.677,0.015600000000000001,candlestick,0
02.01.2018 15:36:49.000 GMT-0000,10.678,10.678,10.678,10.678,0.0041,candlestick,0
02.01.2018 15:36:52.000 GMT-0000,10.677,10.678,10.677,10.678,0.019799999999999998,candlestick,0
02.01.2018 15:36:54.000 GMT-0000,10.677,10.677,10.677,10.677,0.015600000000000001,candlestick,0
02.01.2018 15:36:56.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:36:57.000 GMT-0000,10.677,10.677,10.677,10.677,0.0157,candlestick,0
02.01.2018 15:36:58.000 GMT-0000,10.678,10.678,10.678,10.678,0.0157,candlestick,0
02.01.2018 15:37:00.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:37:01.000 GMT-0000,10.677,10.677,10.677,10.677,0.0168,candlestick,0
02.01.2018 15:37:03.000 GMT-0000,10.678,10.678,10.678,10.678,0.0051,candlestick,0
02.01.2018 15:37:04.000 GMT-0000,10.678,10.678,10.678,10.678,0.0051,candlestick,0
02.01.2018 15:37:05.000 GMT-0000,10.678,10.678,10.678,10.678,0.0051,candlestick,0
02.01.2018 15:37:06.000 GMT-0000,10.677,10.677,10.677,10.677,0.0167,candlestick,0
02.01.2018 15:37:07.000 GMT-0000,10.678,10.678,10.678,10.678,0.0168,candlestick,0
02.01.2018 15:37:08.000 GMT-0000,10.677,10.677,10.677,10.677,0.0168,candlestick,0
02.01.2018 15:37:09.000 GMT-0000,10.678,10.678,10.678,10.678,0.0051,candlestick,0
02.01.2018 15:37:10.000 GMT-0000,10.678,10.678,10.678,10.678,0.0169,candlestick,0
02.01.2018 15:37:12.000 GMT-0000,10.678,10.678,10.678,10.678,0.0169,candlestick,0
02.01.2018 15:37:15.000 GMT-0000,10.678,10.678,10.678,10.678,0.0169,candlestick,0
02.01.2018 15:37:16.000 GMT-0000,10.678,10.678,10.678,10.678,0.0169,candlestick,0
02.01.2018 15:37:17.000 GMT-0000,10.678,10.678,10.678,10.678,0.0169,candlestick,0
02.01.2018 15:37:18.000 GMT-0000,10.678,10.678,10.678,10.678,0.0052,candlestick,0
02.01.2018 15:37:19.000 GMT-0000,10.678,10.678,10.677,10.677,0.0219,candlestick,0
02.01.2018 15:37:20.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:37:21.000 GMT-0000,10.677,10.677,10.677,10.677,0.0159,candlestick,0
02.01.2018 15:37:23.000 GMT-0000,10.678,10.678,10.678,10.678,0.0047,candlestick,0
02.01.2018 15:37:31.000 GMT-0000,10.677,10.677,10.677,10.677,0.0163,candlestick,0
02.01.2018 15:37:32.000 GMT-0000,10.678,10.678,10.677,10.677,0.020999999999999998,candlestick,0
02.01.2018 15:37:33.000 GMT-0000,10.678,10.678,10.678,10.678,0.0163,candlestick,0
02.01.2018 15:37:39.000 GMT-0000,10.677,10.677,10.677,10.677,0.0164,candlestick,0
02.01.2018 15:37:40.000 GMT-0000,10.678,10.678,10.678,10.678,0.0165,candlestick,0
02.01.2018 15:37:43.000 GMT-0000,10.678,10.678,10.671,10.671,0.022499999999999996,candlestick,0
02.01.2018 15:37:44.000 GMT-0000,10.668,10.668,10.668,10.668,0.0163,candlestick,0
02.01.2018 15:37:47.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:37:51.000 GMT-0000,10.668,10.668,10.668,10.668,0.0163,candlestick,0
02.01.2018 15:37:52.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:37:53.000 GMT-0000,10.668,10.668,10.668,10.668,0.0141,candlestick,0
02.01.2018 15:37:54.000 GMT-0000,10.668,10.668,10.667,10.667,0.0232,candlestick,0
02.01.2018 15:37:55.000 GMT-0000,10.668,10.668,10.668,10.668,0.0043,candlestick,0
02.01.2018 15:37:56.000 GMT-0000,10.667,10.667,10.667,10.667,0.0163,candlestick,0
02.01.2018 15:37:57.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:37:58.000 GMT-0000,10.668,10.668,10.668,10.668,0.015,candlestick,0
02.01.2018 15:37:59.000 GMT-0000,10.662,10.662,10.662,10.662,0.0075,candlestick,0
02.01.2018 15:38:00.000 GMT-0000,10.662,10.662,10.662,10.662,0.0075,candlestick,0
02.01.2018 15:38:01.000 GMT-0000,10.657,10.657,10.657,10.657,0.0187,candlestick,0
02.01.2018 15:38:02.000 GMT-0000,10.658,10.658,10.658,10.658,0.022400000000000003,candlestick,0
02.01.2018 15:38:04.000 GMT-0000,10.658,10.658,10.658,10.658,0.0021,candlestick,0
02.01.2018 15:38:05.000 GMT-0000,10.658,10.658,10.658,10.658,0.0019,candlestick,0
02.01.2018 15:38:07.000 GMT-0000,10.658,10.658,10.649,10.649,0.0178,candlestick,0
02.01.2018 15:38:08.000 GMT-0000,10.648,10.648,10.648,10.648,0.0046,candlestick,0
02.01.2018 15:38:09.000 GMT-0000,10.647,10.647,10.647,10.647,0.0161,candlestick,0
02.01.2018 15:38:10.000 GMT-0000,10.648,10.648,10.648,10.648,0.0163,candlestick,0
02.01.2018 15:38:18.000 GMT-0000,10.648,10.648,10.648,10.648,0.0019,candlestick,0
02.01.2018 15:38:19.000 GMT-0000,10.648,10.648,10.640,10.640,0.0189,candlestick,0
02.01.2018 15:38:20.000 GMT-0000,10.638,10.638,10.638,10.638,0.0094,candlestick,0
02.01.2018 15:38:21.000 GMT-0000,10.637,10.637,10.637,10.637,0.0196,candlestick,0
02.01.2018 15:38:23.000 GMT-0000,10.638,10.638,10.637,10.637,0.022099999999999998,candlestick,0
02.01.2018 15:38:24.000 GMT-0000,10.629,10.631,10.629,10.631,0.015,candlestick,0
02.01.2018 15:38:27.000 GMT-0000,10.638,10.638,10.638,10.638,0.0075,candlestick,0
02.01.2018 15:38:28.000 GMT-0000,10.638,10.638,10.638,10.638,0.0203,candlestick,0
02.01.2018 15:38:29.000 GMT-0000,10.637,10.637,10.637,10.637,0.0233,candlestick,0
02.01.2018 15:38:30.000 GMT-0000,10.638,10.638,10.638,10.638,0.01,candlestick,0
02.01.2018 15:38:36.000 GMT-0000,10.637,10.637,10.637,10.637,0.0233,candlestick,0
02.01.2018 15:38:37.000 GMT-0000,10.638,10.638,10.638,10.638,0.0148,candlestick,0
02.01.2018 15:38:38.000 GMT-0000,10.647,10.648,10.647,10.648,0.0409,candlestick,0
02.01.2018 15:38:40.000 GMT-0000,10.648,10.648,10.648,10.648,0.0225,candlestick,0
02.01.2018 15:38:41.000 GMT-0000,10.648,10.648,10.648,10.648,0.0169,candlestick,0
02.01.2018 15:38:42.000 GMT-0000,10.647,10.648,10.647,10.648,0.032100000000000004,candlestick,0
02.01.2018 15:38:45.000 GMT-0000,10.647,10.647,10.647,10.647,0.022,candlestick,0
02.01.2018 15:38:51.000 GMT-0000,10.648,10.648,10.648,10.648,0.009,candlestick,0
02.01.2018 15:38:52.000 GMT-0000,10.647,10.647,10.647,10.647,0.022,candlestick,0
02.01.2018 15:38:55.000 GMT-0000,10.649,10.658,10.649,10.658,0.024799999999999996,candlestick,0
02.01.2018 15:38:56.000 GMT-0000,10.657,10.657,10.657,10.657,0.0177,candlestick,0
02.01.2018 15:38:57.000 GMT-0000,10.658,10.658,10.658,10.658,0.0069,candlestick,0
02.01.2018 15:39:01.000 GMT-0000,10.658,10.658,10.658,10.658,0.0075,candlestick,0
02.01.2018 15:39:02.000 GMT-0000,10.658,10.658,10.658,10.658,0.0173,candlestick,0
02.01.2018 15:39:04.000 GMT-0000,10.658,10.658,10.658,10.658,0.0075,candlestick,0
02.01.2018 15:39:05.000 GMT-0000,10.658,10.661,10.658,10.661,0.0266,candlestick,0
02.01.2018 15:39:06.000 GMT-0000,10.662,10.662,10.662,10.662,0.0075,candlestick,0
02.01.2018 15:39:12.000 GMT-0000,10.661,10.661,10.661,10.661,0.0075,candlestick,0
02.01.2018 15:39:13.000 GMT-0000,10.661,10.661,10.661,10.661,0.015,candlestick,0
02.01.2018 15:39:15.000 GMT-0000,10.659,10.659,10.659,10.659,0.0075,candlestick,0
02.01.2018 15:39:16.000 GMT-0000,10.658,10.658,10.658,10.658,0.0184,candlestick,0
02.01.2018 15:39:17.000 GMT-0000,10.658,10.658,10.658,10.658,0.0197,candlestick,0
02.01.2018 15:39:18.000 GMT-0000,10.657,10.657,10.657,10.657,0.0122,candlestick,0
02.01.2018 15:39:22.000 GMT-0000,10.658,10.658,10.658,10.658,0.0024,candlestick,0
02.01.2018 15:39:24.000 GMT-0000,10.658,10.658,10.658,10.658,0.0132,candlestick,0
02.01.2018 15:39:25.000 GMT-0000,10.658,10.658,10.658,10.658,0.0132,candlestick,0
02.01.2018 15:39:26.000 GMT-0000,10.658,10.658,10.658,10.658,0.0164,candlestick,0
02.01.2018 15:39:32.000 GMT-0000,10.658,10.658,10.658,10.658,0.0167,candlestick,0
02.01.2018 15:39:33.000 GMT-0000,10.658,10.658,10.658,10.658,0.0028,candlestick,0
02.01.2018 15:39:35.000 GMT-0000,10.657,10.657,10.657,10.657,0.0172,candlestick,0
02.01.2018 15:39:36.000 GMT-0000,10.659,10.660,10.659,10.660,0.015,candlestick,0
02.01.2018 15:39:38.000 GMT-0000,10.660,10.660,10.660,10.660,0.0075,candlestick,0
02.01.2018 15:39:40.000 GMT-0000,10.658,10.658,10.658,10.658,0.0051,candlestick,0
02.01.2018 15:39:41.000 GMT-0000,10.657,10.661,10.657,10.661,0.0243,candlestick,0
02.01.2018 15:39:42.000 GMT-0000,10.662,10.662,10.662,10.662,0.0075,candlestick,0
02.01.2018 15:39:45.000 GMT-0000,10.662,10.678,10.662,10.678,0.028399999999999995,candlestick,0
02.01.2018 15:39:48.000 GMT-0000,10.678,10.678,10.678,10.678,0.0063,candlestick,0
02.01.2018 15:39:49.000 GMT-0000,10.678,10.678,10.678,10.678,0.0137,candlestick,0
02.01.2018 15:39:50.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:39:55.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:39:59.000 GMT-0000,10.677,10.677,10.677,10.677,0.0231,candlestick,0
02.01.2018 15:40:01.000 GMT-0000,10.678,10.678,10.678,10.678,0.0098,candlestick,0
02.01.2018 15:40:05.000 GMT-0000,10.678,10.678,10.678,10.678,0.0098,candlestick,0
02.01.2018 15:40:21.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:40:23.000 GMT-0000,10.677,10.677,10.677,10.677,0.0224,candlestick,0
02.01.2018 15:40:24.000 GMT-0000,10.678,10.678,10.678,10.678,0.0083,candlestick,0
02.01.2018 15:40:25.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:40:27.000 GMT-0000,10.677,10.677,10.671,10.671,0.008899999999999998,candlestick,0
02.01.2018 15:40:28.000 GMT-0000,10.671,10.671,10.667,10.667,0.0288,candlestick,0
02.01.2018 15:40:32.000 GMT-0000,10.668,10.668,10.668,10.668,0.0085,candlestick,0
02.01.2018 15:40:33.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:40:36.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:40:40.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:40:44.000 GMT-0000,10.668,10.668,10.668,10.668,0.0211,candlestick,0
02.01.2018 15:40:53.000 GMT-0000,10.667,10.668,10.667,10.668,0.0294,candlestick,0
02.01.2018 15:40:55.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:40:56.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:40:57.000 GMT-0000,10.668,10.668,10.668,10.668,0.0184,candlestick,0
02.01.2018 15:40:59.000 GMT-0000,10.668,10.668,10.668,10.668,0.0201,candlestick,0
02.01.2018 15:41:02.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:41:03.000 GMT-0000,10.667,10.667,10.667,10.667,0.0208,candlestick,0
02.01.2018 15:41:04.000 GMT-0000,10.668,10.668,10.668,10.668,0.0092,candlestick,0
02.01.2018 15:41:05.000 GMT-0000,10.667,10.668,10.667,10.668,0.028599999999999997,candlestick,0
02.01.2018 15:41:07.000 GMT-0000,10.677,10.678,10.677,10.678,0.021700000000000004,candlestick,0
02.01.2018 15:41:08.000 GMT-0000,10.677,10.678,10.677,10.678,0.0197,candlestick,0
02.01.2018 15:41:09.000 GMT-0000,10.677,10.677,10.677,10.677,0.0137,candlestick,0
02.01.2018 15:41:10.000 GMT-0000,10.677,10.678,10.677,10.678,0.0189,candlestick,0
02.01.2018 15:41:13.000 GMT-0000,10.678,10.678,10.678,10.678,0.0169,candlestick,0
02.01.2018 15:41:14.000 GMT-0000,10.677,10.677,10.677,10.677,0.0193,candlestick,0
02.01.2018 15:41:15.000 GMT-0000,10.678,10.678,10.678,10.678,0.007,candlestick,0
02.01.2018 15:41:16.000 GMT-0000,10.678,10.678,10.678,10.678,0.0048,candlestick,0
02.01.2018 15:41:18.000 GMT-0000,10.677,10.677,10.677,10.677,0.0164,candlestick,0
02.01.2018 15:41:19.000 GMT-0000,10.678,10.678,10.678,10.678,0.0046,candlestick,0
02.01.2018 15:41:20.000 GMT-0000,10.678,10.678,10.678,10.678,0.0161,candlestick,0
02.01.2018 15:41:23.000 GMT-0000,10.677,10.677,10.677,10.677,0.0111,candlestick,0
02.01.2018 15:41:24.000 GMT-0000,10.678,10.678,10.678,10.678,0.0119,candlestick,0
02.01.2018 15:41:28.000 GMT-0000,10.677,10.677,10.677,10.677,0.0124,candlestick,0
02.01.2018 15:41:32.000 GMT-0000,10.678,10.678,10.677,10.677,0.014199999999999999,candlestick,0
02.01.2018 15:41:33.000 GMT-0000,10.671,10.671,10.671,10.671,0.0075,candlestick,0
02.01.2018 15:41:34.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:41:36.000 GMT-0000,10.667,10.667,10.667,10.667,0.0168,candlestick,0
02.01.2018 15:41:37.000 GMT-0000,10.670,10.670,10.670,10.670,0.0075,candlestick,0
02.01.2018 15:41:38.000 GMT-0000,10.678,10.678,10.677,10.677,0.021899999999999996,candlestick,0
02.01.2018 15:41:40.000 GMT-0000,10.677,10.677,10.677,10.677,0.0145,candlestick,0
02.01.2018 15:41:41.000 GMT-0000,10.678,10.678,10.678,10.678,0.0046,candlestick,0
02.01.2018 15:41:44.000 GMT-0000,10.678,10.678,10.678,10.678,0.0176,candlestick,0
02.01.2018 15:41:45.000 GMT-0000,10.678,10.678,10.678,10.678,0.0063,candlestick,0
02.01.2018 15:41:46.000 GMT-0000,10.677,10.677,10.677,10.677,0.0149,candlestick,0
02.01.2018 15:41:47.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:41:49.000 GMT-0000,10.677,10.677,10.677,10.677,0.0149,candlestick,0
02.01.2018 15:41:50.000 GMT-0000,10.678,10.678,10.678,10.678,0.0037,candlestick,0
02.01.2018 15:41:53.000 GMT-0000,10.677,10.677,10.677,10.677,0.0173,candlestick,0
02.01.2018 15:41:54.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:41:55.000 GMT-0000,10.671,10.671,10.671,10.671,0.0075,candlestick,0
02.01.2018 15:41:56.000 GMT-0000,10.668,10.668,10.668,10.668,0.0172,candlestick,0
02.01.2018 15:41:57.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:42:00.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:42:02.000 GMT-0000,10.667,10.667,10.667,10.667,0.0185,candlestick,0
02.01.2018 15:42:03.000 GMT-0000,10.668,10.668,10.668,10.668,0.0065,candlestick,0
02.01.2018 15:42:05.000 GMT-0000,10.667,10.667,10.667,10.667,0.0188,candlestick,0
02.01.2018 15:42:06.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:42:12.000 GMT-0000,10.668,10.668,10.668,10.668,0.0188,candlestick,0
02.01.2018 15:42:16.000 GMT-0000,10.668,10.668,10.668,10.668,0.0018,candlestick,0
02.01.2018 15:42:21.000 GMT-0000,10.668,10.668,10.668,10.668,0.0124,candlestick,0
02.01.2018 15:42:24.000 GMT-0000,10.668,10.668,10.668,10.668,0.0172,candlestick,0
02.01.2018 15:42:25.000 GMT-0000,10.668,10.668,10.668,10.668,0.0171,candlestick,0
02.01.2018 15:42:27.000 GMT-0000,10.667,10.667,10.667,10.667,0.0137,candlestick,0
02.01.2018 15:42:28.000 GMT-0000,10.667,10.667,10.667,10.667,0.0167,candlestick,0
02.01.2018 15:42:30.000 GMT-0000,10.667,10.667,10.667,10.667,0.0137,candlestick,0
02.01.2018 15:42:31.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:42:33.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:42:40.000 GMT-0000,10.667,10.668,10.667,10.668,0.0243,candlestick,0
02.01.2018 15:42:43.000 GMT-0000,10.668,10.668,10.668,10.668,0.0074,candlestick,0
02.01.2018 15:42:44.000 GMT-0000,10.667,10.667,10.667,10.667,0.0199,candlestick,0
02.01.2018 15:42:45.000 GMT-0000,10.668,10.668,10.668,10.668,0.005,candlestick,0
02.01.2018 15:42:46.000 GMT-0000,10.668,10.668,10.668,10.668,0.005,candlestick,0
02.01.2018 15:42:47.000 GMT-0000,10.667,10.667,10.667,10.667,0.0165,candlestick,0
02.01.2018 15:42:48.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:42:52.000 GMT-0000,10.667,10.667,10.667,10.667,0.0163,candlestick,0
02.01.2018 15:42:54.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:42:58.000 GMT-0000,10.668,10.668,10.668,10.668,0.0165,candlestick,0
02.01.2018 15:43:00.000 GMT-0000,10.668,10.668,10.668,10.668,0.0205,candlestick,0
02.01.2018 15:43:06.000 GMT-0000,10.668,10.668,10.668,10.668,0.0197,candlestick,0
02.01.2018 15:43:07.000 GMT-0000,10.667,10.667,10.667,10.667,0.0237,candlestick,0
02.01.2018 15:43:09.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:43:12.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:43:19.000 GMT-0000,10.667,10.667,10.667,10.667,0.0188,candlestick,0
02.01.2018 15:43:22.000 GMT-0000,10.668,10.668,10.668,10.668,0.0066,candlestick,0
02.01.2018 15:43:23.000 GMT-0000,10.667,10.667,10.667,10.667,0.0188,candlestick,0
02.01.2018 15:43:26.000 GMT-0000,10.668,10.668,10.668,10.668,0.01,candlestick,0
02.01.2018 15:43:27.000 GMT-0000,10.667,10.668,10.667,10.668,0.031599999999999996,candlestick,0
02.01.2018 15:43:28.000 GMT-0000,10.668,10.668,10.668,10.668,0.0241,candlestick,0
02.01.2018 15:43:29.000 GMT-0000,10.668,10.668,10.668,10.668,0.015,candlestick,0
02.01.2018 15:43:32.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:43:33.000 GMT-0000,10.668,10.668,10.668,10.668,0.0257,candlestick,0
02.01.2018 15:43:34.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:43:37.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:43:39.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:43:41.000 GMT-0000,10.667,10.667,10.667,10.667,0.0265,candlestick,0
02.01.2018 15:43:42.000 GMT-0000,10.668,10.668,10.668,10.668,0.0114,candlestick,0
02.01.2018 15:43:45.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:43:51.000 GMT-0000,10.668,10.668,10.668,10.668,0.0075,candlestick,0
02.01.2018 15:43:52.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:43:53.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:44:00.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:44:01.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:44:02.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:44:03.000 GMT-0000,10.669,10.678,10.669,10.678,0.015,candlestick,0
02.01.2018 15:44:04.000 GMT-0000,10.677,10.677,10.677,10.677,0.0172,candlestick,0
02.01.2018 15:44:06.000 GMT-0000,10.678,10.678,10.678,10.678,0.0047,candlestick,0
02.01.2018 15:44:08.000 GMT-0000,10.678,10.678,10.678,10.678,0.0047,candlestick,0
02.01.2018 15:44:09.000 GMT-0000,10.678,10.678,10.678,10.678,0.0163,candlestick,0
02.01.2018 15:44:11.000 GMT-0000,10.677,10.678,10.677,10.678,0.014,candlestick,0
02.01.2018 15:44:14.000 GMT-0000,10.677,10.678,10.677,10.678,0.014400000000000001,candlestick,0
02.01.2018 15:44:17.000 GMT-0000,10.677,10.677,10.677,10.677,0.014,candlestick,0
02.01.2018 15:44:18.000 GMT-0000,10.678,10.678,10.678,10.678,0.0061,candlestick,0
02.01.2018 15:44:19.000 GMT-0000,10.677,10.677,10.677,10.677,0.0141,candlestick,0
02.01.2018 15:44:20.000 GMT-0000,10.678,10.678,10.678,10.678,0.0031,candlestick,0
02.01.2018 15:44:21.000 GMT-0000,10.678,10.678,10.678,10.678,0.0034,candlestick,0
02.01.2018 15:44:22.000 GMT-0000,10.677,10.677,10.677,10.677,0.0288,candlestick,0
02.01.2018 15:44:23.000 GMT-0000,10.677,10.677,10.677,10.677,0.0144,candlestick,0
02.01.2018 15:44:25.000 GMT-0000,10.677,10.678,10.677,10.678,0.0178,candlestick,0
02.01.2018 15:44:27.000 GMT-0000,10.678,10.678,10.678,10.678,0.0034,candlestick,0
02.01.2018 15:44:28.000 GMT-0000,10.677,10.677,10.677,10.677,0.0145,candlestick,0
02.01.2018 15:44:29.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:44:44.000 GMT-0000,10.672,10.672,10.672,10.672,0.0075,candlestick,0
02.01.2018 15:44:45.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:44:51.000 GMT-0000,10.670,10.670,10.670,10.670,0.015,candlestick,0
02.01.2018 15:44:52.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:44:55.000 GMT-0000,10.669,10.669,10.669,10.669,0.015,candlestick,0
02.01.2018 15:44:56.000 GMT-0000,10.671,10.671,10.671,10.671,0.0075,candlestick,0
02.01.2018 15:45:00.000 GMT-0000,10.671,10.671,10.671,10.671,0.0075,candlestick,0
02.01.2018 15:45:01.000 GMT-0000,10.669,10.669,10.669,10.669,0.0075,candlestick,0
02.01.2018 15:45:03.000 GMT-0000,10.671,10.671,10.671,10.671,0.015,candlestick,0
02.01.2018 15:45:04.000 GMT-0000,10.678,10.678,10.678,10.678,0.0031,candlestick,0
02.01.2018 15:45:05.000 GMT-0000,10.677,10.678,10.677,10.678,0.010799999999999999,candlestick,0
02.01.2018 15:45:06.000 GMT-0000,10.677,10.677,10.677,10.677,0.0211,candlestick,0
02.01.2018 15:45:07.000 GMT-0000,10.678,10.678,10.678,10.678,0.0055,candlestick,0
02.01.2018 15:45:08.000 GMT-0000,10.678,10.678,10.678,10.678,0.0173,candlestick,0
02.01.2018 15:45:11.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:45:12.000 GMT-0000,10.678,10.678,10.678,10.678,0.0177,candlestick,0
02.01.2018 15:45:16.000 GMT-0000,10.677,10.677,10.677,10.677,0.022,candlestick,0
02.01.2018 15:45:17.000 GMT-0000,10.678,10.678,10.678,10.678,0.006,candlestick,0
02.01.2018 15:45:22.000 GMT-0000,10.677,10.677,10.677,10.677,0.0211,candlestick,0
02.01.2018 15:45:23.000 GMT-0000,10.678,10.678,10.678,10.678,0.006,candlestick,0
02.01.2018 15:45:25.000 GMT-0000,10.678,10.678,10.678,10.678,0.0059,candlestick,0
02.01.2018 15:45:26.000 GMT-0000,10.678,10.678,10.678,10.678,0.0075,candlestick,0
02.01.2018 15:45:27.000 GMT-0000,10.677,10.677,10.677,10.677,0.0219,candlestick,0
02.01.2018 15:45:28.000 GMT-0000,10.678,10.678,10.678,10.678,0.0061,candlestick,0
02.01.2018 15:45:29.000 GMT-0000,10.677,10.677,10.677,10.677,0.0181,candlestick,0
02.01.2018 15:45:30.000 GMT-0000,10.677,10.677,10.677,10.677,0.0181,candlestick,0
02.01.2018 15:45:31.000 GMT-0000,10.678,10.678,10.678,10.678,0.007,candlestick,0
02.01.2018 15:45:34.000 GMT-0000,10.677,10.677,10.677,10.677,0.0193,candlestick,0
02.01.2018 15:45:35.000 GMT-0000,10.678,10.678,10.678,10.678,0.0101,candlestick,0
02.01.2018 15:45:36.000 GMT-0000,10.678,10.678,10.678,10.678,0.0192,candlestick,0
02.01.2018 15:45:44.000 GMT-0000,10.677,10.677,10.677,10.677,0.0221,candlestick,0
02.01.2018 15:45:45.000 GMT-0000,10.678,10.678,10.678,10.678,0.0069,candlestick,0
02.01.2018 15:45:48.000 GMT-0000,10.677,10.677,10.677,10.677,0.0187,candlestick,0
02.01.2018 15:45:49.000 GMT-0000,10.678,10.678,10.678,10.678,0.0065,candlestick,0
02.01.2018 15:45:51.000 GMT-0000,10.677,10.677,10.677,10.677,0.0187,candlestick,0
02.01.2018 15:45:52.000 GMT-0000,10.678,10.678,10.678,10.678,0.0085,candlestick,0
02.01.2018 15:45:54.000 GMT-0000,10.677,10.677,10.677,10.677,0.0187,candlestick,0
